error,errorFilt,angle,angleRad,uSignal255,uSignal255Int,uSignalPWM,pwm_values,time_steps,timestamps,angleFilt,filtVelocity,velocity
90.87,17.29,-0.8700000000000045,-0.015184364492350746,-23.67857142857143,-24,1235.0,1235.0,0.00518,0.558207999999999,0.392133333333334,20.440666666666672,17.29
90.82,19.79,-0.8199999999999932,-0.014311699866353384,-23.67857142857143,-24,1235.0,1235.0,0.005176,0.563191999999999,0.4894666666666674,21.502666666666677,19.79
90.8,21.6,-0.7999999999999972,-0.013962634015954586,-23.67857142857143,-24,1235.0,1235.0,0.0052,0.568175999999999,0.5854666666666672,22.60822222222223,21.6
90.58,21.88,-0.5799999999999983,-0.010122909661567082,-23.67857142857143,-24,1235.0,1235.0,0.00516,0.573159999999999,0.6884000000000003,23.65466666666667,21.88
90.48,21.81,-0.480000000000004,-0.008377580409572852,-23.67857142857143,-24,1235.0,1235.0,0.005152,0.578143999999999,0.7912,24.7148888888889,21.81
90.37,25.83,-0.37000000000000455,-0.006457718232379099,-23.67857142857143,-24,1235.0,1235.0,0.00522,0.583127999999999,0.8997333333333337,25.808888888888895,25.83
90.08,25.46,-0.0799999999999983,-0.0013962634015954338,-23.67857142857143,-24,1235.0,1235.0,0.005184,0.588111999999999,1.0124000000000004,26.938444444444453,25.46
90.02,26.85,-0.01999999999999602,-0.0003490658503987965,-23.314285714285713,-23,1236.0,1236.0,0.005168,0.593095999999999,1.1328,28.036222222222232,26.85
89.92,27.5,0.0799999999999983,0.0013962634015954338,-23.314285714285713,-23,1236.0,1236.0,0.00518,0.598079999999999,1.2566666666666666,29.174888888888894,27.5
89.84,29.13,0.1599999999999966,0.0027925268031908676,-23.314285714285713,-23,1236.0,1236.0,0.005244,0.6030639999999989,1.3830666666666667,30.31644444444446,29.13
89.77,30.51,0.23000000000000398,0.004014257279587027,-23.314285714285713,-23,1236.0,1236.0,0.005172,0.6080479999999989,1.5182666666666667,31.457777777777785,30.51
89.69,33.66,0.3100000000000023,0.005410520681182461,-23.314285714285713,-23,1236.0,1236.0,0.005188,0.6130319999999989,1.6571999999999993,32.63000000000001,33.66
89.75,31.51,0.25,0.004363323129985824,-23.314285714285713,-23,1236.0,1236.0,0.005196,0.6180159999999989,1.7998666666666663,33.796666666666674,31.51
89.58,34.04,0.4200000000000017,0.007330382858376214,-23.314285714285713,-23,1236.0,1236.0,0.0052,0.6229999999999989,1.9479999999999995,34.94000000000002,34.04
89.27,37.43,0.730000000000004,0.012740903539558675,-22.95,-23,1237.0,1237.0,0.005184,0.6279839999999989,2.099333333333333,36.128222222222234,37.43
89.06,38.21,0.9399999999999977,0.01640609496874666,-22.95,-23,1237.0,1237.0,0.00518,0.6329679999999989,2.2561333333333335,37.305111111111124,38.21
89.01,38.66,0.9899999999999949,0.017278759594743773,-22.95,-23,1237.0,1237.0,0.005208,0.6379519999999989,2.418,38.51022222222223,38.66
88.83,38.67,1.1700000000000017,0.020420352248333686,-22.95,-23,1237.0,1237.0,0.005204,0.6429359999999988,2.5836,39.68777777777779,38.67
88.76,41.85,1.2399999999999949,0.021642082724729596,-22.95,-23,1237.0,1237.0,0.005204,0.6479199999999988,2.7530666666666668,40.871777777777794,41.85
